,amount_tsh,gps_height,longitude,latitude,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type_group,status_group
4371,0.0,0,33.49584957,-3.62439737,0,17,0,0,9,1,5,1,4,2,4,2,0,3,3
4372,20.0,17,39.0200938,-5.34666109,5,20,300,1,11,0,3,5,0,5,4,2,0,1,1
4373,200.0,330,36.69125893,-8.47856129,6,11,1,1,7,1,5,1,4,1,2,1,5,3,3
4374,0.0,-26,39.69486353,-7.96846926,6,14,35,1,7,0,5,1,4,2,2,1,5,3,3
4375,0.0,1463,36.62675949,-3.32587308,5,0,150,1,7,1,3,0,4,2,2,2,6,1,1
4376,0.0,0,32.82576160000001,-2.5257058,4,13,0,1,7,1,5,1,4,2,2,0,5,3,1
4377,0.0,0,35.42832065,-6.02284829,0,2,0,1,7,1,5,2,4,2,2,1,0,1,3
4378,0.0,0,36.30788702,-6.10801325,8,2,0,1,7,1,5,5,4,5,4,1,0,1,3
4379,0.0,0,33.03044711,-2.50681693,4,13,0,1,7,1,5,3,4,2,2,1,5,5,1
4380,0.0,1291,37.05675972,-3.19314066,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
4381,0.0,0,33.62283412,-3.86191655,0,17,0,0,3,0,5,0,2,6,2,3,3,1,3
4382,50.0,1684,35.15934961,-4.57961829,0,8,256,1,7,1,3,5,4,5,4,0,3,1,1
4384,3000.0,1618,31.02153901,-7.62488953,3,15,1,1,7,0,3,1,4,0,2,2,5,3,2
4385,50.0,1445,36.67500224,-3.34953933,5,0,200,1,7,1,3,0,4,5,2,2,6,1,3
4386,0.0,339,38.79716744,-7.17146436,8,14,1,1,7,1,5,1,4,2,2,2,0,3,1
4387,0.0,1726,35.10653364,-4.13410498,0,8,133,1,7,1,3,3,4,2,2,1,5,5,1
4388,0.0,0,33.10963873,-2.5293466000000002,4,13,0,1,7,1,5,1,4,2,2,1,5,3,1
4389,0.0,774,37.42734308,-5.93568935,8,11,1,1,7,1,1,0,4,2,2,2,4,1,1
4390,0.0,0,33.11070129,-9.45181813,1,10,0,1,7,0,5,0,4,6,2,3,6,1,3
4391,0.0,1712,35.32700321,-8.15837607,6,3,0,1,7,1,5,0,4,2,2,1,6,1,3
4393,0.0,0,30.85003307,-2.49565792,4,4,0,1,9,0,5,4,4,2,2,1,6,1,1
4394,0.0,0,32.51043568,-5.00038609,3,19,0,1,7,1,5,1,4,2,2,1,5,3,3
4395,0.0,0,33.55510429,-3.58183136,0,17,0,0,9,1,5,1,4,2,4,2,5,3,1
4396,100.0,600,38.1964223,-4.455360400000001,5,20,1,1,7,1,3,0,4,1,2,1,6,1,3
4397,0.0,781,30.55770533,-7.25379599,3,15,1,0,7,0,5,1,4,2,2,2,5,3,1
4398,20.0,1323,37.05146681,-3.18976345,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
4399,0.0,1938,34.50129958,-9.2370628,6,3,40,1,7,1,2,0,4,3,2,1,6,1,3
4400,0.0,0,31.59059446,-1.44592216,4,4,0,1,7,1,5,1,4,2,2,2,5,3,1
4401,0.0,1139,31.23855447,-6.34864274,2,15,200,0,7,1,3,0,4,3,2,1,6,1,2
4404,500.0,994,35.88222413,-10.27822319,1,16,360,1,9,0,5,1,4,1,2,1,5,3,1
4406,0.0,1228,35.08010871,-5.32208904,0,18,2500,1,7,0,3,2,4,6,2,1,0,1,3
4407,0.0,1093,36.96633111,-6.06185742,8,11,80,1,7,1,1,0,4,2,2,1,6,5,1
4408,0.0,138,39.433815100000004,-10.03508443,7,7,230,1,7,0,3,0,4,2,2,1,4,1,2
4410,0.0,76,38.88830187,-5.15583625,5,20,150,1,7,0,2,3,4,2,4,2,5,5,1
4411,0.0,0,33.87097447,-9.582324900000001,1,10,0,1,7,1,5,0,4,2,2,0,6,1,1
4412,20.0,54,38.58038832,-6.80148982,8,14,400,1,7,1,1,2,4,5,2,1,4,1,3
4413,0.0,1089,30.02240582,-4.93585356,3,5,569,1,3,1,5,0,2,6,2,1,4,1,2
4414,0.0,0,30.66533824,-2.53867637,4,4,0,1,7,0,5,0,4,2,2,2,6,1,2
4415,200.0,1594,35.19980326,-9.21711684,6,3,150,1,7,1,5,0,4,1,2,2,6,1,3
4416,2000.0,1014,35.455376799999996,-10.60888622,1,16,0,1,7,1,3,0,4,3,2,1,4,1,3
4417,200.0,1860,38.26481892,-4.5579197,5,20,1,1,7,1,1,0,4,1,2,1,6,1,3
4418,0.0,0,31.76791004,-4.99185882,3,19,0,1,7,1,5,1,4,2,2,1,5,3,3
4419,10.0,695,39.19032727,-10.81235274,7,12,500,1,7,0,1,2,4,5,2,1,0,1,1
4421,1000.0,0,37.1208326,-6.05898197,8,11,1500,1,7,1,5,1,4,0,4,2,5,3,3
4422,0.0,1755,35.73133261,-8.06307362,6,3,200,1,7,1,2,0,4,2,2,0,4,1,1
4423,500.0,1457,35.580872,-7.80407163,6,3,550,1,7,1,2,0,4,1,2,1,6,1,3
4424,0.0,0,32.10414644,-3.29101779,3,17,0,0,9,1,5,3,4,6,2,1,5,5,1
4425,0.0,0,30.88423909,-1.56524393,4,4,0,1,7,1,5,0,4,0,2,1,6,1,3
4427,0.0,375,39.12536413,-10.851355400000001,7,12,76,1,7,1,3,0,4,2,2,1,6,1,3
4428,0.0,190,38.67009506,-5.24396232,5,20,300,1,7,0,3,1,4,2,4,2,5,3,3
4429,0.0,2219,34.43108937,-9.29552686,1,3,42,1,7,1,1,0,4,2,2,1,6,1,3
4430,500.0,1943,34.65732333,-9.25741278,6,3,95,1,8,1,3,0,4,1,2,1,6,1,3
4431,50.0,715,35.71111664,-7.21301901,6,3,1,1,7,1,1,0,4,5,2,1,6,1,3
4432,0.0,328,39.11297912,-10.90517025,7,12,1,1,7,1,5,0,4,6,2,0,6,5,1
4433,0.0,0,0.0,-2e-08,3,13,0,1,7,1,5,5,4,6,5,0,4,1,1
4436,0.0,1197,38.42570453,-4.6289767999999984,5,20,1,1,7,1,1,0,4,2,2,1,6,1,3
4437,0.0,302,38.24305479,-6.17997499,8,14,500,0,3,0,3,0,2,6,2,2,3,1,1
4440,50.0,83,40.06354745,-10.2689135,7,12,300,1,7,1,1,5,4,5,2,1,0,1,3
4441,0.0,809,31.82383546,-7.85823037,2,15,350,1,7,1,2,0,4,2,2,1,6,1,1
4442,0.0,947,35.38041727,-10.7319834,7,16,450,1,7,1,2,0,4,2,2,1,4,1,3
4443,0.0,0,0.0,-2e-08,4,17,0,0,9,0,5,1,4,4,2,1,5,3,2
4444,5.0,1392,35.61502044,-3.41174301,0,0,200,1,7,1,3,0,4,5,2,1,4,1,3
4445,0.0,306,36.87463151,-7.88878161,6,11,200,1,10,1,5,0,4,2,2,2,4,1,3
4446,0.0,0,31.45802228,-2.82920635,3,4,0,1,7,1,5,3,4,2,2,1,5,5,1
4447,1000.0,1875,35.51349193,-8.33976393,6,3,0,1,7,1,5,1,4,0,2,1,0,3,1
4448,2000.0,1760,34.80468867,-8.99063015,6,3,150,1,10,0,3,4,4,3,2,1,0,3,3
4449,0.0,1944,35.31794807,-4.02155878,0,8,241,1,3,1,3,1,2,2,2,1,5,3,3
4450,200.0,320,35.82995133,-8.755436999999999,6,11,1000,1,7,1,5,0,4,1,2,2,4,1,3
4451,0.0,1410,30.43044557,-5.66387548,3,15,200,1,11,1,2,3,0,2,2,1,0,3,1
4453,500.0,1435,34.67952236,-8.83884996,6,3,85,1,8,1,1,0,4,1,2,0,4,1,1
4454,0.0,6,39.406144399999995,-6.96475193,8,1,80,1,5,0,3,3,1,2,2,1,5,5,1
4455,50.0,1316,36.84405533,-6.18376577,8,11,130,1,7,1,3,1,4,5,2,1,5,3,3
4456,0.0,0,34.87523153,-8.14720394,6,10,0,1,8,1,5,0,4,0,2,3,4,1,3
4457,0.0,0,35.88475745,-6.68940675,6,2,0,1,7,1,5,3,4,6,2,2,3,1,3
4458,5.0,1108,37.27321528,-3.2767056,5,6,40,1,10,1,3,0,4,5,2,1,4,1,3
4459,50.0,33,39.53747787,-10.18937466,7,7,213,1,8,0,3,5,4,5,2,1,0,1,3
4460,1000.0,0,37.18192378,-6.04935311,8,20,602,1,7,1,5,1,4,0,4,2,5,3,3
4461,0.0,0,34.38209564,-8.70064708,6,10,0,0,10,1,5,0,4,2,0,3,4,1,2
4462,0.0,1016,37.01403287,-6.07507825,8,11,250,1,7,1,2,3,4,2,2,1,5,5,1
4463,5.0,951,37.24213433,-3.34696852,5,6,40,1,10,1,5,0,4,5,2,1,6,1,3
4464,5000.0,1254,35.80073636,-7.46636483,6,3,1,1,7,1,5,0,4,0,2,1,6,1,3
4465,2000.0,1463,36.11773861,-7.48400784,6,3,450,1,7,1,2,0,4,0,2,1,4,1,1
4466,0.0,-28,39.39950088,-6.85789618,8,1,30,1,5,0,3,2,1,2,4,0,0,1,1
4467,30.0,16,38.27406859,-7.77866426,6,14,1,1,7,1,3,2,4,5,2,1,0,1,3
4468,50.0,114,38.61629652,-8.4401519,6,14,1,1,7,1,3,2,4,5,2,1,0,1,1
4470,300.0,1886,35.74787091,-8.30926046,6,3,0,1,7,1,5,1,4,0,2,1,0,3,1
4471,0.0,332,38.23518781,-10.89465951,7,12,89,1,7,1,3,1,4,2,4,1,0,3,1
4472,2000.0,374,37.36210469,-11.38114355,7,16,1,1,7,0,2,1,4,0,2,1,0,3,3
4473,0.0,424,38.70231442,-10.24761041,7,7,250,1,7,0,2,3,4,2,4,2,0,5,1
4474,30.0,347,38.40867588,-5.55659978,5,20,340,1,7,1,3,5,4,5,2,1,4,1,3
4475,0.0,0,32.99552355,-4.20177495,0,19,0,1,7,0,5,1,4,3,2,3,5,3,1
4476,0.0,0,33.49953644,-3.6996371,0,17,0,1,9,0,5,1,4,6,4,2,5,3,1
4477,500.0,968,35.90099451,-10.17619922,1,16,500,1,9,0,5,1,4,1,2,1,5,3,1
4479,0.0,1290,37.08368365,-3.18147516,5,6,1,1,10,1,3,0,4,1,2,1,6,1,1
4480,50.0,229,39.73779897,-10.55089458,7,12,1160,1,7,1,4,2,4,5,4,1,0,1,3
4481,0.0,29,39.26829028,-7.19324303,8,14,120,1,7,0,3,1,4,2,2,0,5,3,1
4482,0.0,332,38.86503955,-10.59817251,7,12,209,1,7,0,1,1,4,2,2,1,5,3,1
4483,500.0,1700,34.92518175,-9.03011064,6,3,80,1,7,0,3,0,4,1,2,1,6,1,3
4484,0.0,0,36.37738319,-6.71055225,8,2,0,1,7,1,5,3,4,1,2,2,6,5,1
4485,0.0,348,38.17946823,-10.89840159,7,12,88,1,7,1,3,1,4,2,2,1,0,3,1
4486,0.0,1335,30.29468009,-4.48348093,3,5,530,1,4,0,4,3,0,2,2,1,3,1,3
4487,50.0,1406,35.27571679,-4.63927726,0,8,653,1,7,1,3,5,4,5,4,2,6,1,3
4488,0.0,1230,32.9771906,-2.51661939,4,13,320,1,7,1,2,3,4,2,2,1,5,5,1
4489,0.0,0,31.61133955,-1.75097531,4,4,0,1,7,1,5,5,4,2,2,1,6,1,1
4490,0.0,79,38.94363179,-5.25601738,5,20,1,1,7,1,3,1,4,2,4,1,0,3,3
4491,0.0,40,39.16015571,-7.17701466,8,14,10,1,4,0,3,5,0,2,4,1,0,5,3
4492,500.0,287,37.02240317,-7.63781251,6,11,270,1,7,1,2,1,4,1,2,1,5,3,3
4493,0.0,305,36.35572553,-8.7895391,6,11,1,1,10,1,5,0,4,2,2,1,4,1,3
4494,300.0,10,38.76137408,-7.88608076,6,14,1,1,7,1,1,2,4,4,2,2,0,1,3
4496,0.0,0,36.598053,-7.01605033,6,2,0,1,7,1,5,1,4,2,2,1,5,3,3
4497,0.0,0,35.39583147,-6.39820638,0,2,0,1,7,1,5,2,4,5,2,1,0,1,3
4498,0.0,0,32.965784899999996,-2.44139605,4,13,0,1,7,1,5,1,4,3,2,2,5,3,3
4499,1000.0,336,37.6679414,-6.16604445,8,11,1,1,7,1,2,1,4,1,2,1,5,3,3
4500,1000.0,2175,34.40677899,-9.21316455,6,3,40,1,7,1,3,0,4,0,2,1,6,1,3
4501,0.0,0,31.60514662,-1.39132228,4,4,0,1,7,1,5,0,4,2,2,2,3,1,1
4502,0.0,0,33.6068505,-8.52874633,6,10,0,1,7,1,5,2,4,5,2,1,0,1,3
4503,0.0,1445,34.3976328,-4.40906511,0,18,295,1,3,1,3,0,2,2,2,3,3,1,1
4504,500.0,1046,35.79051716,-10.42438318,1,16,200,1,7,1,3,0,4,0,2,1,4,1,3
4505,70.0,186,39.88181927,-10.74728912,7,12,1000,1,7,1,1,5,4,5,2,1,0,1,2
4506,0.0,0,33.08133938,-2.41370922,4,13,0,1,7,1,5,3,4,2,2,0,5,5,1
4507,20.0,436,37.13888918,-6.66077916,8,11,100,1,7,1,2,5,4,5,2,2,0,1,2
4508,0.0,382,38.69394625,-10.38491007,7,7,350,1,7,0,2,3,4,2,5,0,5,5,1
4509,2000.0,932,35.84946023,-10.56991451,6,16,120,1,9,0,5,1,4,0,2,1,5,3,3
4510,1000.0,2057,33.96284127,-8.96785503,6,3,0,0,7,0,1,0,4,3,2,1,6,1,3
4511,0.0,299,38.11976357,-6.08502137,8,14,1500,1,7,0,5,3,4,2,4,2,5,5,1
4512,0.0,0,31.49834256,-5.50226848,3,19,0,1,7,1,5,1,4,2,4,2,0,3,3
4513,0.0,0,30.54133761,-2.44693895,4,4,0,1,7,0,5,0,4,2,2,1,6,1,3
4514,5000.0,101,38.85972068,-6.78370968,8,14,10,1,3,1,4,2,0,1,2,2,4,1,3
4515,50.0,1092,34.22225247,-4.24263182,0,18,165,1,8,1,4,2,4,5,2,1,0,1,3
4520,500.0,299,36.99634691,-7.60080961,6,11,120,1,7,1,4,1,4,3,2,1,5,3,3
4521,0.0,1236,37.0371355,-3.22338786,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
4522,500.0,1804,36.61476706,-3.21303384,0,0,150,1,7,1,5,0,4,3,2,2,6,1,3
4523,0.0,0,33.43722348,-3.21469675,4,17,0,1,9,0,5,0,4,2,2,2,0,1,2
4524,0.0,0,36.62339441,-6.35883481,8,2,0,1,7,0,5,0,4,0,2,1,6,1,3
4525,0.0,530,37.61374013,-6.75716803,8,11,150,1,7,1,2,0,4,2,2,2,4,1,1
4527,0.0,271,38.92990973,-10.05945962,7,7,680,1,7,1,2,3,4,2,4,1,5,5,1
4528,0.0,0,33.56253196,-2.82502448,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
4529,500.0,944,37.90017198,-4.42539951,5,6,120,1,11,1,4,0,4,1,2,2,6,1,3
4531,0.0,1329,37.66794865,-3.70452559,5,6,120,1,8,0,1,0,4,2,2,2,4,1,1
4532,0.0,-19,38.90738702,-6.5197359000000015,8,14,60,1,4,0,3,5,0,2,2,1,0,1,3
4533,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,5,4,2,2,2,0,1,1
4535,50.0,1366,37.19619863,-4.44988774,5,8,200,1,11,1,4,5,0,5,2,1,0,1,3
4537,0.0,0,34.01153631,-9.49799312,1,10,0,1,7,1,5,0,4,2,2,1,6,1,3
4538,0.0,1761,36.71589662,-3.3299932,5,0,150,1,7,1,5,0,4,2,2,1,6,1,1
4539,0.0,306,38.57445499,-4.90007732,5,20,100,1,4,0,3,0,0,2,2,3,3,1,3
4541,0.0,291,39.12230237,-9.90306092,7,7,1050,1,8,1,1,0,4,2,2,4,6,1,1
4542,500.0,305,36.99636691,-7.59411245,6,11,250,1,7,1,4,0,4,3,2,1,4,1,3
4543,2500.0,782,36.95945347,-11.20829888,7,16,1,1,7,0,3,1,4,0,2,1,0,3,3
4544,10.0,1799,31.61062947,-7.95849149,3,15,4900,0,2,1,2,1,1,5,2,1,0,3,3
4546,0.0,0,0.0,-2e-08,3,13,0,1,7,1,5,3,4,2,2,2,3,1,2
4547,500.0,1694,34.63374801,-9.10512573,6,3,20,1,8,1,1,0,4,1,2,3,4,1,3
4548,200.0,333,37.77167772,-7.11615091,8,11,40,1,7,1,3,0,4,1,2,1,4,1,1
4549,0.0,0,31.90040901,-3.47103204,3,17,0,1,3,0,5,1,2,6,2,1,5,3,3
4550,500.0,468,37.04565128,-6.83106083,8,11,60,1,7,1,2,1,4,3,2,1,5,3,2
4551,0.0,-27,39.38455355,-7.1846197,8,14,120,1,7,0,3,3,4,2,2,0,5,3,1
4555,500.0,2039,34.66789239,-9.30515155,6,3,110,1,8,1,3,0,4,1,2,1,6,1,3
4556,0.0,0,34.36907166,-8.69817125,6,10,0,0,10,1,5,0,4,2,0,3,4,1,2
4557,0.0,0,35.30303885,-5.23837976,0,2,0,1,7,0,5,1,4,2,2,1,0,3,3
4560,0.0,0,33.81802459,-9.49037734,1,10,0,1,7,1,5,0,4,2,2,0,6,1,1
4561,0.0,0,33.91810613,-9.4890108,1,10,0,1,7,1,5,0,4,1,2,1,6,1,3
4562,0.0,-28,38.9783974,-5.42295094,5,20,2,0,4,0,0,3,0,2,4,2,5,5,1
4563,0.0,0,0.0,-2e-08,4,17,0,0,9,0,5,3,4,2,5,0,5,5,1
4564,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,2,2,1,5,3,3
4565,0.0,1156,31.20743325,-6.37613624,2,15,60,0,11,1,1,0,0,2,2,1,6,1,1
4566,50.0,-31,40.19082821,-10.27923314,7,12,270,0,4,1,4,5,0,5,4,1,0,5,2
4567,0.0,0,34.20684811,-3.22117943,0,17,0,1,3,1,5,0,2,2,2,3,3,5,1
4568,0.0,0,33.91777014,-9.68284866,1,10,0,1,7,1,5,0,4,2,2,0,6,1,1
4569,0.0,0,33.19818089,-3.90269707,0,17,0,1,3,1,5,3,2,2,2,3,3,5,1
4570,0.0,1849,34.18054617,-9.46613754,1,3,0,1,7,0,5,0,4,2,2,1,6,1,3
4571,2000.0,1404,36.11728012,-7.53827685,6,3,150,1,7,1,2,0,4,0,2,1,4,1,3
4572,0.0,768,30.6251289,-7.36191946,3,15,1,0,7,0,1,5,4,2,2,1,4,1,1
4574,0.0,-16,39.43061023,-7.09859163,8,1,160,1,7,0,2,2,4,2,4,0,0,5,1
4575,0.0,0,32.79437382,-3.29816814,4,17,0,1,9,1,5,1,4,2,2,3,5,3,3
4577,0.0,1202,38.46984933,-4.933621,5,20,1,1,7,1,3,0,4,2,2,1,6,1,3
4578,0.0,0,31.47897822,-1.41374164,4,4,0,1,7,1,5,5,4,2,5,0,0,1,1
4580,0.0,2190,34.48813893,-9.57390199,1,3,35,1,7,0,5,0,4,2,2,1,6,1,3
4581,0.0,0,31.731483899999997,-1.4405159,4,4,0,1,7,1,5,0,4,2,2,1,6,4,3
4582,0.0,0,35.82347688,-4.86555612,0,2,0,1,7,0,5,2,4,5,2,1,0,1,3
4583,0.0,0,36.17198813,-6.70995435,6,2,0,1,7,1,5,5,4,2,2,1,0,1,3
4584,0.0,0,30.7524658,-2.40405125,4,4,0,1,7,0,5,3,4,2,2,0,5,5,1
4585,0.0,0,33.49195836,-3.72565085,0,17,0,0,9,0,5,0,2,6,2,3,3,1,3
4586,2000.0,949,37.61099915,-3.78212601,5,6,50,1,10,1,1,0,4,1,2,2,6,1,3
4587,0.0,1805,35.33282198,-4.29096876,0,8,600,1,7,1,4,0,4,2,2,1,1,1,1
4588,5.0,995,37.26938396,-3.30995681,5,6,1,1,10,1,3,0,4,5,2,1,4,1,1
4589,0.0,1134,30.32959749,-5.54464854,3,15,30,1,11,1,2,3,0,2,2,1,0,3,1
4590,500.0,958,37.58651252,-3.75565015,5,6,50,1,10,1,1,0,4,1,2,2,6,1,3
4591,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,2,4,1,5,3,2
4593,5.0,1237,37.19894806,-3.24600144,5,6,90,1,10,1,5,0,4,5,2,1,6,1,3
4594,0.0,55,39.076725700000004,-4.99654676,5,20,60,1,7,1,3,3,4,2,2,3,5,5,1
4596,1000.0,1012,35.53303085,-10.66745831,7,16,400,1,7,1,2,1,4,1,2,3,5,3,3
4597,6.0,920,37.45765147,-3.37187207,5,6,35,1,10,1,3,0,4,5,2,1,6,1,3
4598,250.0,1637,30.03354172,-4.44592729,3,5,250,1,11,1,5,0,4,1,2,1,6,1,3
4599,0.0,1397,37.10747799,-3.17737723,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
4600,0.0,0,30.71579229,-2.43318694,4,4,0,0,7,0,5,1,4,2,2,0,5,3,1
4601,0.0,0,33.32771348,-8.895693099999997,2,10,0,1,7,1,5,0,4,3,2,0,4,1,1
4602,0.0,1317,36.84275965,-6.1905432000000005,8,11,230,1,7,1,3,0,4,2,2,1,6,1,2
4603,0.0,860,37.12209086,-3.49511211,5,8,200,1,7,1,4,5,4,6,2,1,0,5,3
4604,0.0,0,34.24923468,-3.15379975,0,17,0,1,9,1,5,3,4,2,2,1,5,3,3
4605,0.0,141,38.328233000000004,-6.81454202,8,14,2000,1,7,1,0,2,4,2,2,0,4,1,1
4606,50.0,510,38.14223301,-5.55437873,5,20,550,1,7,1,5,0,4,5,2,1,4,1,3
4607,0.0,0,31.39812224,-2.57043225,4,4,0,1,7,1,5,1,4,0,2,1,5,3,3
4609,3000.0,890,35.38021661,-7.65722305,6,3,1,1,7,1,5,0,4,0,2,1,6,1,3
4610,0.0,0,32.28227648,-3.40282438,3,17,0,1,7,1,5,1,4,6,2,0,5,3,1
4611,0.0,1396,37.51917703,-3.2832256,5,6,60,1,7,1,1,0,4,2,2,1,6,1,3
4612,0.0,0,30.61367128,-2.46951159,4,4,0,1,7,0,5,0,4,2,2,1,6,1,3
4614,500.0,1155,37.313065,-3.26399759,5,6,60,1,7,1,3,0,4,1,2,1,6,1,3
4615,0.0,-15,38.89964191,-6.44799273,8,14,1177,1,3,0,3,1,2,2,2,1,5,5,1
4616,0.0,96,39.20964469,-7.09921483,8,14,110,1,7,0,3,3,0,2,4,1,0,5,3
4617,0.0,1673,35.0383078,-9.43451594,6,3,36,1,7,0,3,0,4,2,2,1,6,1,3
4618,0.0,0,33.38382243,-3.53452878,0,17,0,1,9,1,5,1,4,2,2,1,5,3,3
4619,0.0,1151,36.88109584,-3.36845481,5,0,130,1,7,0,4,0,4,6,2,1,4,1,3
4621,2400.0,1644,34.95959977,-8.59206926,6,3,0,1,7,1,5,0,4,0,2,1,6,1,3
4623,20.0,594,39.25962114,-10.7650783,7,12,1,1,7,0,3,0,4,5,2,2,6,1,1
4624,0.0,0,33.72139191,-9.57836665,1,10,0,1,11,1,5,0,0,1,2,1,6,1,3
4625,0.0,0,33.05787987,-8.57715061,2,10,0,1,7,1,5,0,4,1,2,1,6,1,2
4626,0.0,0,33.20136344,-8.94301107,2,10,0,1,10,1,5,0,4,0,2,2,4,1,1
4627,500.0,1786,34.66747815,-9.16524878,6,3,75,1,8,1,3,0,4,1,2,1,6,1,3
4628,0.0,1402,34.4605299,-4.7941267,0,18,256,1,7,1,2,3,4,2,2,2,5,5,1
4629,0.0,0,35.99755356,-7.02818426,6,2,0,1,7,1,5,5,4,2,4,1,0,1,3
4630,500.0,1987,34.56498975,-9.26240229,6,3,25,1,7,1,3,0,4,0,2,1,6,1,3
4631,0.0,0,31.53922605,-1.67449837,4,4,0,1,7,1,5,0,4,2,2,1,6,1,1
4632,0.0,1100,30.00582381,-4.99519646,3,5,550,1,7,1,3,0,4,6,2,2,4,1,1
4633,100.0,2152,33.99612913,-9.27176545,1,3,0,1,8,0,2,0,4,1,2,1,6,1,3
4634,5000.0,1061,35.92242532,-7.39047661,6,3,530,1,7,1,5,0,4,0,2,3,6,1,3
4635,0.0,1207,34.00481261,-2.03722862,4,9,400,1,8,1,4,0,4,6,5,4,0,1,1
4637,50.0,0,36.96494559,-6.21348194,8,11,628,1,7,0,3,5,4,5,4,2,0,1,1
4638,0.0,1215,33.005431099999996,-2.08547816,4,13,500,1,7,1,2,3,4,2,2,2,4,1,1
4639,0.0,970,35.92016055,-3.77730856,0,8,150,1,7,1,3,3,4,2,2,0,5,3,1
4641,20.0,200,38.34384152,-6.63703287,8,14,50,1,8,1,3,5,4,5,2,1,4,1,3
4642,100.0,1550,35.28750774,-9.40110946,6,3,30,1,7,1,3,0,4,5,2,0,6,1,1
4643,0.0,1548,34.94863951,-9.79123306,1,3,125,1,7,0,5,1,4,3,2,0,4,1,1
4645,0.0,0,32.981979200000005,-4.2660268,3,19,0,1,7,0,5,1,4,3,2,1,5,3,3
4646,1000.0,1292,30.55661948,-3.62732559,3,5,500,1,7,0,5,0,4,0,2,1,6,1,1
4647,0.0,0,31.44566792,-1.51451964,4,4,0,1,7,1,5,0,4,2,2,2,6,1,3
4650,50.0,600,39.24207086,-10.62871127,7,12,450,1,7,0,3,5,4,5,2,1,0,1,3
4653,0.0,0,37.51555717,-5.38631362,8,20,1,1,7,0,1,5,4,2,2,4,0,1,1
4654,0.0,0,35.95679023,-4.80402049,0,2,0,1,9,0,5,1,4,2,2,1,5,3,3
4656,0.0,1591,35.66596965,-4.42045827,0,8,1200,1,7,1,4,1,4,2,2,1,5,3,3
4657,0.0,0,31.417164500000002,-1.88898842,4,4,0,1,7,1,5,1,4,2,2,1,5,3,3
4658,0.0,0,33.06416558,-2.46124747,4,13,0,1,7,1,5,1,4,2,2,1,5,3,2
4659,0.0,1833,35.76965254,-8.09076249,6,3,400,1,7,1,3,1,4,2,2,1,0,3,3
4660,100.0,1359,34.80872623,-5.63306678,0,18,900,1,7,0,3,5,4,5,2,1,0,1,1
4661,0.0,0,34.16092847,-3.40121588,0,17,0,1,9,1,5,1,4,2,2,1,5,3,3
4662,0.0,1005,35.95160565,-7.33299863,6,3,1,1,7,1,5,0,4,2,2,1,6,1,3
4663,3000.0,1130,35.09891668,-9.881143400000001,1,3,110,1,7,0,2,0,4,1,2,1,6,1,3
4664,0.0,386,39.46785021,-10.86567481,7,12,261,1,10,1,2,5,4,2,2,3,0,1,3
4665,0.0,0,34.16022988,-3.3213021,0,17,0,1,9,1,5,1,4,2,4,1,5,3,3
4666,0.0,348,38.89530761,-10.59647927,7,12,1,1,7,1,2,0,4,2,2,0,6,1,1
4667,500.0,2029,34.69464737,-9.33273025,6,3,40,1,7,1,3,0,4,1,2,1,4,1,3
4668,0.0,0,35.62912208,-6.05773352,0,2,0,1,7,0,5,2,0,5,2,0,0,1,1
4669,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,1,2,1,5,3,3
4671,0.0,986,35.48673749,-10.62448328,1,16,400,1,7,1,3,0,4,3,2,1,4,1,3
4672,0.0,0,31.47928175,-1.16969247,4,4,0,1,7,1,5,1,4,2,2,1,5,3,3
4673,0.0,1147,36.90279473,-3.39234789,5,0,150,1,7,1,0,0,4,6,2,3,4,1,1
4674,0.0,1429,37.09802325,-3.15994438,5,6,1,1,10,1,4,0,4,1,2,1,6,1,3
4676,0.0,0,31.68137672,-2.51273502,4,4,0,1,8,1,5,3,4,2,2,1,5,5,1
4677,0.0,1694,36.74048806,-3.32380989,5,0,200,1,7,1,3,0,4,2,2,1,6,1,3
4678,0.0,0,34.23597387,-3.0260042,4,17,0,1,9,1,5,1,4,2,2,1,5,3,3
4679,0.0,0,31.17346016,-1.58492409,4,4,0,1,7,1,5,0,4,2,2,0,6,1,1
4680,0.0,1589,38.362871399999996,-4.7271005,5,20,1,1,7,1,2,0,4,2,2,1,6,1,3
4682,20.0,374,38.50824137,-5.51921245,5,20,200,1,7,0,1,5,4,5,2,1,4,1,1
4683,3000.0,1133,35.08769659,-9.87734217,1,3,81,1,7,0,3,0,4,1,2,1,6,1,3
4684,500.0,1657,34.47220827,-9.83987169,1,3,102,1,7,0,5,0,4,0,2,2,6,1,2
4685,100.0,2144,34.02239443,-9.27923956,1,3,0,1,8,0,2,0,4,1,2,1,6,1,1
